"","x","y","c","json_data"
"V2436",-1.33872064949143,-2.76137713090277,7,"12403"
"V2437",4.94494176880331,-2.05323703430084,2,"14385"
"V2438",1.40185777044072,-1.09837555725381,1,"15932"
"V2439",4.12894593834723,-2.40637976225501,1,"16952"
"V2440",6.02310295001884,-0.560758222299865,2,"18757"
"V2441",3.73734971727565,-2.43874743902628,1,"13660"
"V2442",4.38236134302383,-0.644252238993789,2,"13731"
"V2443",5.64593066098617,-2.38245285019059,2,"17245"
"V2444",5.76197347324437,-2.04215536579456,2,"19126"
"V2445",6.11928936721839,-2.51868842034532,2,"12018"
"V2446",7.15045832936668,-0.765827866706153,2,"14845"
"V2447",0.454536795641244,2.06058741534285,3,"18261"
"V2448",6.58511035377286,-2.76009505825591,2,"11944"
"V2449",5.49542511801975,-0.280360214917811,2,"18385"
"V2450",3.70887805702649,-2.26845204120328,1,"19042"
"V2451",4.37233128166018,2.18970679826712,1,"19535"
"V2452",5.48887753138306,-2.19253567350113,2,"13011"
"V2453",3.65393560139544,-2.40649998972657,1,"13673"
"V2454",5.4280815586163,-2.32213825652738,2,"15213"
"V2455",5.8798877791095,-2.50358859407231,2,"15957"
"V2456",5.9348844246364,-2.34192129561373,2,"16334"
"V2457",4.53734069881932,-2.66303665561699,1,"18624"
"V2458",4.16375683653441,-2.17921201801145,1,"15628"
"V2459",3.74864289709096,-2.12509830740197,1,"17262"
"V2460",5.45398267252028,-2.34394473727762,2,"18230"
"V2461",3.65748309648621,-2.34526726597239,1,"19895"
"V2462",5.49414967263268,-3.09696402642654,2,"10566"
"V2463",5.92807788867915,-0.590368593690086,2,"15095"
"V2464",5.43941049938105,-2.32564214477708,2,"15203"
"V2465",2.49567535795966,0.749892937378065,7,"15955"
"V2466",-4.26885152004859,-0.0866589297022325,6,"19604"
"V2467",4.57817763555551,1.97262074889645,2,"10281"
"V2468",5.89855815568516,-2.46404642166066,2,"12589"
"V2469",6.61131113782811,-2.70834093992792,2,"19380"
"V2470",4.35506686868764,-1.47897874618744,2,"10109"
"V2471",5.5368758664251,-2.18239568621258,2,"10824"
"V2472",4.13105075224215,-2.16267843743257,1,"11457"
"V2473",5.57511250795614,-2.11642750195956,2,"12139"
"V2474",4.17995602708852,-0.566430327364619,2,"15684"
"V2475",3.29627303892456,1.30071639641724,3,"12946"
"V2476",3.24982908720065,-1.52160311734244,2,"12947"
"V2477",-6.64649893565186,-0.404060572868677,4,"14584"
"V2478",-5.17809953062443,-3.00129076585845,7,"18549"
"V2479",3.67160954410136,-2.46373035148349,1,"10991"
"V2480",5.8988126011524,-2.46006381524838,2,"11335"
"V2481",6.44941612948458,-2.39164648394061,2,"14502"
"V2482",5.53350820131602,-2.15216395708359,2,"14537"
"V2483",5.93398263513349,-2.44511367214913,2,"14039"
"V2484",4.26541889166162,-2.3474847382212,1,"14107"
"V2485",3.70192870724226,-2.34061873712643,1,"14273"
"V2486",4.93786527901551,-1.83322035845662,2,"19006"
"V2487",-8.46478773620387,-5.33495597076318,8,"16391"
"V2488",4.74943720720163,1.97114023408816,2,"17647"
"V2489",5.44242943812765,-3.13999088019554,1,"19572"
"V2490",4.05939003584173,-2.36819789695709,1,"17752"
"V2491",1.88357086031869,-0.910459426032716,1,"13067"
"V2492",6.35895801069837,2.25477784925771,2,"13464"
"V2493",4.7972661116294,-1.61445176787737,2,"16416"
"V2494",5.46325426434907,-2.30810406415869,2,"12112"
"V2495",1.68229824283159,-0.367360606716215,2,"12713"
"V2496",4.80477252169249,2.20563088419897,1,"13366"
"V2497",1.30779689175139,-1.14732080736768,1,"14630"
"V2498",4.15811851621422,-2.11402991253848,1,"16091"
"V2499",-2.44565167784017,-1.93020780583647,7,"18583"
"V2500",4.10815296865755,-2.36190932693369,2,"16976"
"V2501",6.47629106619503,1.80242171703004,2,"19226"
"V2502",6.40563274285972,2.16823318153717,2,"19569"
"V2503",-2.54371720476872,0.167468616728235,5,"10656"
"V2504",6.26675594247424,-2.45319357054025,2,"13381"
"V2505",6.37722656483646,2.0568936093309,2,"17014"
"V2506",5.29973662721912,-0.4573124236199,2,"10287"
"V2507",6.47209306184709,1.82437021771653,2,"15823"
"V2508",4.31550507905159,-2.42438873487856,1,"16149"
"V2509",5.89403262873726,-2.49485685025083,2,"17581"
"V2510",-2.45140449810071,-1.99098337810976,7,"12292"
"V2511",6.39935648275233,2.12328915509701,2,"14673"
"V2512",3.68713334424229,-2.53139908817624,1,"11405"
"V2513",6.35894119099955,2.28961029758409,2,"12010"
"V2514",4.12323888487284,-1.33183301630789,2,"12237"
"V2515",5.9518370589338,-2.3843576571656,2,"16360"
"V2516",3.35391116771019,2.82006137439351,2,"18305"
"V2517",1.47267135144308,-0.780699106720538,1,"19013"
"V2518",3.76404639668486,-2.17290474446214,1,"14305"
"V2519",5.54573232534663,-2.89300425663237,2,"15777"
"V2520",5.96486817352283,-2.36025363173609,2,"15825"
"V2521",6.00279615128404,-1.31979724057803,2,"17885"
"V2522",5.47612058618938,-3.21624005739642,2,"17968"
"V2523",6.00184487558608,-0.616868153458271,2,"18589"
"V2524",3.78226184448501,-2.09916712483883,1,"11015"
"V2525",5.97825520216852,-0.60978707046541,2,"18014"
"V2526",-1.28502552705651,3.7260198247245,1,"18904"
"V2527",5.49414967263268,-3.09696402642654,2,"13289"
"V2528",5.64593066098617,-2.38245285019059,2,"13499"
"V2529",4.81497091594667,2.15217961786566,1,"10896"
"V2530",5.47592363388704,-2.26878385961234,2,"13585"
"V2531",7.15045832936668,-0.765827866706154,2,"14176"
"V2532",1.51225287955556,-1.08323909594836,1,"15305"
"V2533",5.8798877791095,-2.50358859407231,2,"16423"
"V2534",5.614964882879,-1.97341285035949,2,"18982"
"V2535",5.98467230516394,-2.27983170410203,2,"19344"
"V2536",6.52058757827454,-0.662453385241593,2,"19921"
"V2537",1.56090020096297,3.05634242181023,1,"10814"
"V2538",4.71754220283288,1.94267119493629,1,"11816"
"V2539",5.98754611813759,-0.684689166063977,2,"14555"
"V2540",6.33335175281885,2.30532119181792,2,"16801"
"V2541",4.34578172023673,-2.16468107380444,1,"17614"
"V2542",-1.62154099127462,0.937534781363323,7,"18128"
"V2543",3.67998157662371,-2.33328933468243,1,"11167"
"V2544",4.55901535917752,-1.48330206288358,2,"11404"
"V2545",5.60945290903259,-2.45316135127441,2,"12302"
"V2546",4.13893552346597,-2.31491781120175,2,"12345"
"V2547",4.24787260905462,-1.60780238406798,2,"13486"
"V2548",-2.56207771880435,0.26487268842993,7,"11955"
"V2549",5.88405238512203,-2.52168924215848,2,"12869"
"V2550",6.00686493140188,-1.43998076423813,2,"15294"
"V2551",4.13132849347691,-2.23923799767702,1,"15633"
"V2552",5.25817702902691,-1.85299217923922,2,"16270"
"V2553",6.42630899501935,1.92981838093801,2,"10951"
"V2554",4.34674490309981,0.735362583226884,2,"11366"
"V2555",6.35624925432466,2.29298903808212,2,"12479"
"V2556",-1.35028738452967,-0.196161920354599,1,"13648"
"V2557",5.95158930475162,-2.40834207921441,2,"19940"
"V2558",4.45248319868633,2.52388888237701,1,"10202"
"V2559",6.00712057149428,-1.43917422339058,2,"12040"
"V2560",4.5817567781488,0.0623305670421889,2,"16607"
"V2561",0.966966217206378,-1.34398851877023,1,"17370"
"V2562",-0.00194827212683131,-0.428384051319822,7,"14822"
"V2563",5.46735756449149,-2.31463993693968,2,"14936"
"V2564",3.8206305290664,1.5628153162598,1,"10686"
"V2565",2.08274236831785,-0.161290358489837,2,"10688"
"V2566",6.58511035377286,-2.76009505825591,2,"12882"
"V2567",6.3860886964528,2.13268390705104,2,"17205"
"V2568",3.71127316694814,-2.43794586834803,1,"11265"
"V2569",4.28854485881769,-0.395987617078952,2,"12833"
"V2570",6.79059046612342,-0.563010924719249,2,"15917"
"V2571",3.67673537553719,-2.32273765727598,1,"17356"
"V2572",0.954610084542823,-0.231038526245295,7,"10631"
"V2573",-1.01233324282826,-2.54419272900057,1,"11493"
"V2574",6.38631616663181,2.13811063415644,2,"17696"
"V2575",4.61630929361264,-0.028631555397978,2,"18200"
"V2576",5.44357153541378,-2.3658672793338,2,"11027"
"V2577",6.61131113782811,-2.70834093992792,2,"14749"
"V2578",5.24572511690274,-1.84633803544069,2,"16024"
"V2579",4.81046711685528,-1.92621186764125,2,"16194"
"V2580",6.57455754185359,-2.78383719113832,2,"15258"
"V2581",0.789862724290484,2.27251904494501,3,"17845"
"V2582",7.15045832936668,-0.765827866706154,2,"10135"
"V2583",6.58511035377286,-2.76009505825591,2,"10457"
"V2584",5.9643026986821,-2.26661426430872,2,"13001"
"V2585",4.68427677396948,-0.262612113407732,2,"14148"
"V2586",6.31871134741002,2.36103242775842,2,"18466"
"V2587",6.61717182714813,-2.70420997570364,2,"19264"
"V2588",4.82335512246365,2.16810035172766,1,"10258"
"V2589",4.61488983365936,0.176313793493645,2,"10754"
"V2590",7.15045832936668,-0.765827866706154,2,"12511"
"V2591",1.45665285837885,-1.06976869646356,1,"15002"
"V2592",6.42872173596877,1.84201334815711,2,"16078"
"V2593",4.95268652277292,0.195698821986781,2,"16918"
"V2594",-2.8308871795293,-1.4709648462313,7,"17535"
"V2595",6.61717182714813,-2.70420997570364,2,"18740"
"V2596",5.96486817352283,-2.36025363173609,2,"19154"
"V2597",-0.685239602228279,-0.0919283246878494,3,"10155"
"V2598",6.03638907770791,-0.608804444815082,2,"10838"
"V2599",2.90617069114934,-2.07526719421309,1,"10174"
"V2600",-2.95453525703623,-2.57215257739278,7,"17149"
"V2601",6.31941487410618,2.16787814014568,2,"17827"
"V2602",4.84765587647916,2.10772824387104,1,"10391"
"V2603",-1.25708649403006,2.51725836105434,3,"11050"
"V2604",6.3803397129326,2.15299412528238,2,"13592"
"V2605",4.82478156846064,-1.57366712814886,2,"16565"
"V2606",7.15045832936668,-0.765827866706154,2,"17305"
"V2607",5.92171648706968,-2.44730623692928,2,"18272"
"V2608",6.8955703058577,-0.570880282186286,2,"18324"
"V2609",1.40796704826917,-1.01832862273357,1,"18881"
"V2610",4.82888361467567,2.08550185265014,1,"19229"
"V2611",5.97825520216851,-0.60978707046541,2,"12532"
"V2612",6.00230794631124,-0.657545059135762,2,"18796"
"V2613",4.27909441965412,-1.59700249713544,2,"18859"
"V2614",6.61131113782811,-2.70834093992792,2,"10959"
"V2615",5.44365132691259,-2.33148366233478,2,"11418"
"V2616",5.43340228332266,-3.12111659552499,2,"13641"
"V2617",6.40472834373025,2.19499321207701,2,"15098"
"V2618",4.65910172382784,-0.365767261296963,2,"12249"
"V2619",1.40990674571707,-0.859886069128268,1,"14135"
"V2620",4.82748452172176,2.23427112837121,1,"14286"
"V2621",3.78203803375342,2.23138787868266,2,"14343"
"V2622",5.45966483739071,-2.31992349737146,2,"15263"
"V2623",5.4280815586163,-2.32213825652738,2,"16228"
"V2624",3.00047622264729,-1.86585704778069,1,"16710"
"V2625",6.32513131223834,2.15055017178803,2,"17265"
"V2626",-2.77500974352141,-1.37412148900479,7,"18491"
"V2627",4.09731839977624,-2.33464103130601,2,"10663"
"V2628",6.64176866170878,-2.59547139724799,2,"11066"
"V2629",6.64176866170878,-2.59547139724799,2,"16818"
"V2630",-2.50690465230713,-1.62014686256602,7,"18422"
"V2631",4.17557387583746,-2.06280662150505,1,"18863"
"V2632",5.46137754361243,-2.3418671248574,2,"10142"
"V2633",4.92745343127196,-1.68895835077341,2,"10840"
"V2634",3.8047371204297,-2.08643560221279,1,"10848"
"V2635",-0.356689991356852,3.32444223326877,1,"12125"
"V2636",5.91013724886599,-0.604795623953946,2,"12426"
"V2637",4.96330432796974,-1.2554819331276,2,"13083"
"V2638",6.58511035377286,-2.76009505825591,2,"13232"
"V2639",6.57358126708265,-2.75044985714919,2,"14932"
"V2640",6.36835640376852,2.26265796980404,2,"18632"
"V2641",5.3200698733676,2.07883341367385,2,"12250"
"V2642",3.8387751909345,-1.99971654653756,1,"19585"
"V2643",4.04952585070016,-1.42499918427593,2,"13319"
"V2644",5.91988468147543,-2.39179655799038,2,"14289"
"V2645",4.57223484975158,-0.0497493024477483,2,"14949"
"V2646",6.58511035377286,-2.76009505825591,2,"10091"
"V2647",4.79296646759007,-1.67764089127542,2,"10672"
"V2648",-4.38717344442053,0.373609254907873,1,"12338"
"V2649",3.81397537418019,-2.00033964204723,1,"12539"
"V2650",-0.542038113229828,-2.02197431972268,7,"15407"
"V2651",5.46118620660787,-2.26208223379526,2,"15041"
"V2652",2.93731891024085,-2.08432023598485,1,"17589"
"V2653",3.71609581785685,-2.22851770971593,1,"18253"
"V2654",-3.25402989138199,0.351483535728698,6,"18465"
"V2655",3.80154453302595,-2.16426489915649,1,"15118"
"V2656",4.95431089237458,2.44000530348075,2,"18621"
"V2657",5.40387802652512,-2.38268950536597,2,"10760"
"V2658",4.40384783785689,2.46194905147741,2,"17456"
"V2659",5.95090502589888,-2.27003655062865,2,"10235"
"V2660",5.4362125485852,-3.28533715754265,2,"12313"
"V2661",4.21215209085551,-1.24895689853104,2,"14725"
"V2662",4.72937536011994,1.98958989443486,1,"19087"
"V2663",5.90355224889025,-2.44676725930039,2,"17627"
"V2664",4.97888261696764,-1.59126968138867,2,"17785"
"V2665",3.72092614408349,-2.22839840291851,1,"16137"
"V2666",4.82459876874756,-2.90012070551773,1,"16779"
"V2667",6.17245814963168,-2.40882839419344,2,"17575"
"V2668",4.11114019385085,-2.25834630257571,2,"10670"
"V2669",3.81992591941792,-2.04878253879605,1,"17156"
"V2670",7.14769468383691,-0.763715821557609,2,"11769"
"V2671",-5.25900506575507,-2.85378722760412,7,"18316"
"V2672",4.20855937590929,-0.478791952689144,2,"12191"
"V2673",6.37926431954417,2.21591084398827,2,"16454"
"V2674",4.72671902704011,1.88055429391931,1,"15269"
"V2675",3.70246582597587,-2.35087798630513,1,"15947"
"V2676",5.92320833610921,-2.41623132191426,2,"16110"
"V2677",4.91189972243246,-1.98243266497396,2,"16763"
"V2678",5.96279095300707,-2.29554644376084,2,"10934"
"V2679",-0.0255480111685585,-1.3305167895788,7,"13621"
"V2680",6.40692710702743,2.15684585704352,2,"15534"
"V2681",5.95464351569999,2.34123608038253,2,"10673"
"V2682",1.90176820168571,-0.81622332442237,7,"11089"
"V2683",4.13022140060658,-2.15770283107563,1,"11697"
"V2684",5.8798877791095,-2.50358859407231,2,"14066"
"V2685",4.15808207463724,-1.16826132647294,2,"19244"
"V2686",5.49414967263268,-3.09696402642654,2,"12579"
"V2687",1.78107008424213,0.046564436429689,1,"13738"
"V2688",6.50410698230542,-0.659022974274835,2,"15086"
"V2689",-1.38350085541896,-0.250836541733744,1,"15339"
"V2690",3.67774480701258,-2.50576400337176,2,"18017"
"V2691",6.57358126708265,-2.75044985714919,2,"19931"
"V2692",4.55800408570085,-1.04103132093586,2,"12469"
"V2693",4.38972286648567,2.18800040208697,1,"17615"
"V2694",6.49655156252424,-0.685526264907427,2,"10797"
"V2695",5.98513466862289,-0.622856980472456,2,"14572"
"V2696",5.87063371645065,-0.0502202669671308,2,"14803"
"V2697",5.47314569314099,-3.1909945437335,1,"14982"
"V2698",0.553894865841108,3.14290539133477,3,"17450"
"V2699",6.48524403585686,-0.776003931940102,2,"11440"
"V2700",5.4170226020571,-2.37031135587931,2,"11490"
"V2701",3.09561204722823,-2.01470556808289,1,"12751"
"V2702",-1.90180466964255,-0.157616470302986,7,"10870"
"V2703",6.57455754185359,-2.78383719113832,2,"12234"
"V2704",6.40692710702742,2.15684585704352,2,"14472"
"V2705",4.7844788619198,-1.66090544630514,2,"17012"
"V2706",5.4307200423627,-2.3445977420137,2,"13905"
"V2707",4.74114904581917,-0.326026274606906,2,"17802"
"V2708",4.7710844562395,-1.72947609211758,2,"18952"
"V2709",5.4383019176658,-2.36678732786327,2,"18979"
"V2710",1.94507410883009,0.862159885063112,1,"14885"
"V2711",-3.34518904985228,0.0458766359650793,7,"15770"
"V2712",1.43353488338535,-0.7552420698986,1,"19473"
"V2713",3.6946120493304,-2.35952445512901,1,"12096"
"V2714",1.58374038294968,2.98768330362003,3,"12295"
"V2715",3.68550944080785,-2.48106221861163,1,"15622"
"V2716",-5.30168071996427,-0.359316980652401,4,"19444"
"V2717",4.02793264613906,-1.58653221072698,2,"10853"
"V2718",2.03478829588091,-0.895443763799763,3,"12501"
"V2719",1.45664767223923,-1.30608652888706,1,"14570"
"V2720",6.65742835254808,-2.6076634699702,2,"16726"
"V2721",4.84621490055623,-1.45712374956128,2,"17631"
"V2722",6.37722656483646,2.0568936093309,2,"18183"
"V2723",3.70685661757481,-2.43785439826534,1,"10671"
"V2724",5.67467205647127,-2.27274196303243,2,"11542"
"V2725",5.40973334204279,-2.38981066315274,2,"13117"
"V2726",-2.42479251599205,1.05406139289525,7,"13450"
"V2727",4.49004249452637,-2.75139605279518,1,"14080"
"V2728",5.51218426033423,-2.97667472540343,2,"16873"
"V2729",5.17199440415293,-1.9184827186387,2,"17271"
"V2730",5.94024426225362,-2.36745944654586,2,"17892"
"V2731",6.01352717170175,-1.31996925863995,2,"10719"
"V2732",5.50837806386497,-2.13413477821554,2,"15562"
"V2733",3.68708301224011,-2.35275106017343,1,"17067"
"V2734",5.42705583509737,-3.2641433933676,2,"19975"
"V2735",2.4945702655415,3.06769084543438,1,"14519"
"V2736",6.32003268791554,2.31876974133965,2,"17981"
"V2737",5.41311656426136,-2.30813112269219,2,"18978"
"V2738",7.15166285490474,-0.767944608227721,2,"10316"
"V2739",6.08711836264937,-1.12294714199935,2,"10359"
"V2740",6.56102808190687,1.74622151637493,2,"14437"
"V2741",6.43162280357863,1.90196290961905,2,"12380"
"V2742",5.43340228332266,-3.12111659552499,2,"14095"
"V2743",-7.3492638167867,-1.31666931766945,5,"15082"
"V2744",6.03449236743244,-0.642615210341771,2,"15313"
"V2745",6.6113111378281,-2.70834093992792,2,"16222"
"V2746",5.6058593515994,-2.44543186414584,2,"16553"
"V2747",4.37468444985723,2.27900371795698,2,"19312"
"V2748",4.38580850293694,2.3635039359314,2,"11548"
"V2749",3.73878893939064,-2.18899230555861,1,"11917"
"V2750",6.65742835254808,-2.6076634699702,2,"15445"
"V2751",2.69922648647912,-0.243737113768835,1,"14441"
"V2752",1.68690858623471,-0.477660112688628,2,"17309"
"V2753",4.4257849841344,2.536232133835,3,"18077"
"V2754",3.4212919827489,0.0189893150480853,2,"10500"
"V2755",6.01710873063228,-0.558548519460992,2,"15972"
"V2756",1.922268453109,4.02501871129056,3,"16115"
"V2757",5.55059029344613,-2.91050107547042,1,"16599"
"V2758",1.54670712789066,2.57946110751965,2,"12902"
"V2759",1.9334127096275,-1.72947882958565,2,"17000"
"V2760",5.2795481662517,-1.6334770602014,2,"18216"
"V2761",3.69495069177107,-2.28993127814641,1,"19271"
"V2762",2.20859467880183,2.46789542643615,3,"13246"
"V2763",3.29883053065366,-0.783189111201362,3,"18381"
"V2764",-2.33070445785274,0.85153063547047,3,"10022"
"V2765",-2.58578891109441,-1.12687218749537,7,"18853"
"V2766",-0.333933778593655,-1.14732851733146,1,"18189"
"V2767",-2.76949674855285,0.139001944928108,3,"13752"
"V2768",-6.03444375056729,-0.361697695219392,3,"11783"
"V2769",-2.95563095637435,-1.07845706584163,7,"19095"
"V2770",-2.47559298553827,-1.61743481594486,7,"10941"
"V2771",0.15099397206193,-1.48988398933669,7,"17763"
"V2772",-4.02619221428304,-0.107670936579173,7,"16775"
"V2773",1.70456847990657,0.30905409835733,1,"15619"
"V2774",-0.377451233052172,-0.339517819390112,7,"12758"
"V2775",-1.7062637894433,0.956407182584847,7,"14879"
"V2776",-1.02631907400636,0.181319492374283,7,"19554"
"V2777",-0.377935116853698,-0.407825808954717,7,"19714"
"V2778",-1.1486650979084,-1.16668149487715,7,"12678"
"V2779",-0.381125496877658,-0.488924018087029,7,"17159"
"V2780",0.664482169949386,0.198060588913105,7,"14800"
"V2781",-3.4907237195633,-0.752126566364267,7,"11160"
"V2782",-4.39832642335899,0.31157940400658,1,"18280"
"V2783",0.830652229100967,0.821432173319316,1,"13457"
"V2784",2.63606193761929,-0.505251505131268,2,"12729"
"V2785",-0.380735772559112,-0.366061795684717,7,"12767"
"V2786",-3.38293170662686,1.09877844519014,6,"10484"
"V2787",-5.52166402277252,0.189327687916062,4,"16156"
"V2788",1.43193249058463,0.504531700763187,3,"18523"
"V2789",4.01691116428921,0.124381303264377,2,"10546"
"V2790",-0.319212449650163,-0.549567036905734,7,"18536"
"V2791",-3.34205293404791,1.05201745020057,7,"15109"
"V2792",-0.371831206345313,-0.471545711884814,7,"17321"
"V2793",-1.06028987475926,1.2750070682547,7,"19690"
"V2794",-6.51242862373144,0.40528723782145,5,"15479"
"V2795",-0.884523523754319,0.253520080049639,7,"12918"
"V2796",0.812220376508526,0.644178277922313,7,"13619"
"V2797",-4.13210280817415,0.0689032307027192,1,"10143"
"V2798",-0.0868331083076178,0.0856425917587545,7,"19240"
"V2799",-0.587755667981123,0.219012955800403,7,"13934"
"V2800",-0.435085670217192,-0.531486853913442,7,"11958"
"V2801",-0.0950442034049272,0.128559610011054,7,"13826"
"V2802",5.30242818102277,-0.256737209750104,2,"14338"
"V2803",5.95017830368554,-0.554275333397634,2,"13339"
"V2804",7.0073015888989,-0.5514773325296,2,"10705"
"V2805",6.33672391388541,-1.04236892630279,2,"14863"
"V2806",3.95566503576373,-0.515866681339114,2,"12311"
"V2807",6.49766431320224,-2.05513676983254,2,"13578"
"V2808",7.03538244681408,-0.732945598204173,2,"15815"
"V2809",0.419626821375791,-0.53074493249081,7,"18271"
"V2810",0.410824185090999,-0.509371612563874,7,"12864"
"V2811",4.49224921946475,-0.93733951053324,2,"15347"
"V2812",3.15684176659167,0.0735945728719531,2,"14815"
"V2813",5.82677803333614,-0.566804599805115,2,"14403"
"V2814",7.00506263517547,-0.583583734489139,2,"19682"
"V2815",6.02995963062232,-0.635906468718086,2,"16837"
"V2816",4.76770531330405,-1.41030489988382,1,"17112"
"V2817",-0.499478406850312,0.328218009217584,7,"14214"
"V2818",3.49630128481432,-0.0564262275824198,2,"18024"
"V2819",2.44951694580344,-0.832915585994382,2,"19224"
"V2820",2.9362100804495,-0.103981734997072,2,"14435"
"V2821",2.81568285698009,-0.494164266182518,2,"17227"
"V2822",6.43587474085675,-1.26703542144183,2,"15441"
"V2823",2.20266992470004,-0.769974621645516,2,"19012"
"V2824",5.47098243957139,-0.288257385337286,2,"17576"
"V2825",3.41693139400127,-0.0915179752983104,2,"15236"
"V2826",6.98239006010095,-0.589094133788069,2,"11383"
"V2827",0.0450978333452928,-0.517367256801941,7,"17106"
"V2828",4.08484619145383,-0.301306190191797,2,"11718"
"V2829",6.88495285135163,-0.458585775890586,2,"19570"
"V2830",1.76497208980533,0.419567179435752,1,"11203"
"V2831",1.65523531966376,-1.53022477374273,2,"13521"
"V2832",4.1580043664233,-0.511182525804878,2,"17923"
"V2833",6.02629897555085,-1.62089834376953,2,"11699"
"V2834",2.2211140163398,-0.708614019048869,2,"15329"
"V2835",3.8794474681591,-0.912464504671069,1,"17495"
"V2836",4.52856893807687,-1.05931990631394,1,"13977"
"V2837",1.88157982700252,-1.87756601102138,7,"19746"
"V2838",2.90665463649045,-1.29912779675515,2,"14546"
"V2839",4.09883683259768,-0.58690934658053,2,"14824"
"V2840",2.43344521010252,-0.826506391726562,2,"11802"
"V2841",2.67355588202337,-0.9209395540012,2,"12582"
"V2842",2.2554459353536,-0.727811197611243,2,"15097"
"V2843",3.27156890052193,-0.953788749699751,2,"12158"
"V2844",2.24751802891145,-0.84585737156434,1,"18193"
"V2845",4.21655367135797,-0.662235607995086,2,"16653"
"V2846",3.10935672687979,-1.33992051177631,1,"17749"
"V2847",2.92413436891496,-1.28049542449953,2,"10615"
"V2848",3.1641356602407,-0.800990759967557,1,"19802"
"V2849",4.7685436239758,-0.858101146182796,2,"11622"
"V2850",5.51972299813487,-0.939382482493987,2,"10930"
"V2851",1.21341863769604,0.661510634389686,2,"16527"
"V2852",3.94826891333164,-1.01531830174682,2,"19982"
"V2853",3.26351841033024,-0.471773465213121,2,"14539"
"V2854",3.86000012257835,0.350547438311385,2,"10145"
"V2855",3.99471950509063,-0.963463524719133,2,"14154"
"V2856",-1.80511528567312,-0.190779636117005,3,"14021"
"V2857",3.92543002203772,-0.994454532052975,2,"16241"
"V2858",2.6553732381857,-0.547803437775243,2,"10325"
"V2859",3.39704479884596,-0.486980058413778,1,"11792"
"V2860",3.30084496313463,-0.397888257677656,2,"18679"
"V2861",5.94648340999629,-0.571876214568716,2,"18123"
"V2862",5.42721853350272,-0.543541089071983,2,"16587"
"V2863",3.93177269827791,-0.996939313668646,2,"11803"
"V2864",3.89992102023019,-0.973138114231242,2,"11887"
"V2865",3.17178633646873,-0.803962673107381,1,"11369"
"V2866",3.15310619718176,-0.862378510702864,1,"18780"
"V2867",2.06604492613866,-0.452784185587988,1,"14077"
"V2868",3.22460815641529,-0.813878265596024,1,"17725"
"V2869",3.91023157216835,-1.10165859507875,2,"13991"
"V2870",3.88596097634122,-1.0980069040902,2,"16263"
"V2871",3.12970718015125,-0.800918791354636,2,"12669"
"V2872",5.93963095963835,-0.557285233034801,2,"11143"
"V2873",5.04669548313751,-0.791903567962824,2,"12739"
"V2874",5.04193146903931,-0.838294957225634,2,"10508"
"V2875",3.17724960537997,-0.876352515657779,1,"13610"
"V2876",6.81183643808558,-0.690208970760313,2,"13612"
"V2877",7.03463442416807,-0.731452967508797,2,"15290"
"V2878",5.0577660953272,-0.855719524158378,2,"13804"
"V2879",5.05723759232917,-0.75603809251614,2,"14226"
"V2880",3.90998217837032,-1.14455593901006,2,"15586"
"V2881",-0.46114577694669,-0.863620268657178,1,"15631"
"V2882",7.00292474979056,-0.567161608098476,2,"15387"
"V2883",5.50055644808145,-1.1890840725817,2,"11347"
"V2884",3.77587368773785,-1.14642713614269,2,"16494"
"V2885",2.18944951497474,-0.872941004282486,1,"14325"
"V2886",5.6585834889689,-1.02688527995571,2,"10192"
"V2887",6.4120277270162,-0.890181492955589,2,"12906"
"V2888",3.79577516552982,-1.07628203147417,1,"11553"
"V2889",5.96663200674627,-0.769385096800281,2,"10233"
"V2890",4.53725539911062,-0.272914531444561,2,"19399"
"V2891",4.00037292456641,-1.06661475641312,2,"10319"
"V2892",4.62856159982975,-1.46995637663528,1,"13805"
"V2893",3.90908272815546,-1.0591862794016,2,"10761"
"V2894",2.26101577529212,-0.827316059995403,1,"18588"
"V2895",5.7913686950647,-0.618994602898877,2,"14744"
"V2896",5.49575517447338,-1.22807265852186,2,"10977"
"V2897",5.03059554103608,-0.714642330893602,2,"11492"
"V2898",5.06586496359318,-0.79379690807808,2,"14736"
"V2899",4.90936258321949,-0.425881686195383,2,"18564"
"V2900",4.03419382749142,-1.43273372201407,2,"16568"
"V2901",6.04023844475439,-1.53233162646425,2,"19076"
"V2902",5.46502426688868,-1.90764646682265,2,"12974"
"V2903",5.16397345086059,-0.447757415479674,2,"11534"
"V2904",6.42884536680682,-0.944818037172479,2,"10111"
"V2905",5.43211680919357,-0.467080701525368,2,"17905"
"V2906",4.36260559529434,-0.605872027309245,2,"11328"
"V2907",6.44396870417207,-1.31934125747436,2,"16087"
"V2908",2.60782650871217,-1.27403289227614,1,"19469"
"V2909",2.70616783276844,-0.862031576887139,1,"14423"
"V2910",6.95748438421881,-0.768675960805972,2,"16822"
"V2911",3.44105379057144,-1.38668665273147,2,"16719"
"V2912",6.8907709826526,-0.490617155436707,2,"13050"
"V2913",3.3548030996648,-1.57957504576059,2,"18127"
"V2914",4.37112771647097,-0.736459931850298,2,"11896"
"V2915",3.80847611824044,-0.282473931961298,2,"18246"
"V2916",5.42890326904043,-0.547246325539472,2,"18584"
"V2917",5.47340020511266,-0.65673308166781,2,"11085"
"V2918",5.41751476380191,-0.407835449969393,2,"18747"
