"","TOPLD1DAY1","AISLE1DAY1","PSADAY1","EXHIBITIONDAY1","MAINDAY1","POSTERDAY1","PSBDAY1","WC1DAY1","PSCDAY1","ROOM1DAY1","PSDDAY1","ROOM2DAY1","CIDAY1","BOTLD1DAY1","SERVEDAY1","ROOM3DAY1","ROOM4DAY1","WC2DAY1","CIENTRY4DAY1","TOPLD2DAY1","CANTEENDAY1","AISLE2DAY1","WC3DAY1","ROOM6DAY1","ROOM5DAY1","ENTERTAINDAY1","BOTLD2DAY1","TOPLD1DAY2","AISLE1DAY2","PSADAY2","EXHIBITIONDAY2","MAINDAY2","POSTERDAY2","PSBDAY2","WC1DAY2","PSCDAY2","ROOM1DAY2","PSDDAY2","ROOM2DAY2","CIDAY2","BOTLD1DAY2","SERVEDAY2","ROOM3DAY2","ROOM4DAY2","WC2DAY2","TOPLD2DAY2","CANTEENDAY2","AISLE2DAY2","WC3DAY2","ROOM6DAY2","ROOM5DAY2","ENTERTAINDAY2","BOTLD2DAY2","TOPLD1DAY3","AISLE1DAY3","PSADAY3","EXHIBITIONDAY3","MAINDAY3","POSTERDAY3","PSBDAY3","WC1DAY3","PSCDAY3","ROOM1DAY3","ROOM2DAY3","CIDAY3","BOTLD1DAY3","SERVEDAY3","ROOM3DAY3","ROOM4DAY3","WC2DAY3","TOPLD2DAY3","AISLE2DAY3","WC3DAY3","ROOM6DAY3","ROOM5DAY3","ENTERTAINDAY3","BOTLD2DAY3"
"11547",0,468,0,0,0,9,0,0,0,448,0,0,26,39,23,0,0,0,0,0,0,931,102,0,25192,0,35,0,437,0,0,0,0,0,0,0,764,0,0,55,39,7,99,0,467,0,579,252,0,0,25721,0,38,0,307,0,0,0,18,0,0,0,0,0,38,33,0,0,0,0,0,63,0,0,8199,0,27
"11548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,5841,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11550",0,799,0,178,11043,0,0,0,0,0,0,0,25,0,0,40,0,324,0,0,0,0,0,0,0,0,0,0,2346,0,62,10058,837,0,381,0,1014,0,0,0,156,120,665,0,63,0,1093,546,0,0,0,5019,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,2411,0,66,0,0,0,0,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,334,0,0,5640,0,0,0,0,7,0,0,170,0,0,0,0,0,0,0
"11553",0,1628,0,0,11942,873,0,439,6462,370,0,0,0,248,21,0,0,0,0,0,829,3284,340,0,0,5311,274,0,3392,3874,3025,9157,447,5293,589,0,662,0,0,0,41,0,0,0,340,0,728,131,0,0,0,2247,27,0,860,0,1399,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"11554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,0,2165,0,0,0,114,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782,0,52,6932,67,0,746,0,2465,4515,0,0,72,0,0,0,0,0,6366,238,0,0,0,0,88,0,1466,2664,400,5374,112,0,178,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"11560",0,2611,0,8603,12267,64,0,120,2689,557,0,0,0,33,0,0,0,376,0,0,1119,326,159,0,0,0,39,0,1314,0,610,10017,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3085,0,826,9698,177,0,241,7724,441,0,0,0,241,0,0,0,0,0,512,1636,55,0,0,5879,221,0,1072,0,308,5244,33,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
"11566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,2839,0,0,45,0,0,0,0,0,0,184,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11569",0,2114,3163,278,0,137,2540,392,11,0,0,0,21,33,0,0,0,0,0,0,0,89,0,0,0,85,57,0,1663,0,2746,0,77,0,0,0,0,7801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11570",0,1228,0,0,6689,622,0,0,0,0,0,0,0,105,7,0,0,0,0,0,548,296,0,0,0,0,88,0,3908,0,2891,8432,857,4974,653,0,667,0,0,261,101,83,0,0,261,0,79,358,0,0,0,5357,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966,0,0,10971,355,0,353,0,0,0,0,43,159,9,0,0,93,0,1488,483,0,0,0,5095,186,0,702,0,0,2314,49,2438,32,0,0,0,29,0,6,0,0,0,0,0,0,0,0,0,0
"11576",0,2577,0,74,12699,491,0,93,6482,0,0,0,0,85,0,451,0,231,0,0,818,424,345,0,0,4814,105,0,1718,0,388,8631,1245,0,44,0,0,0,0,0,33,0,639,0,232,0,867,93,0,0,0,0,32,0,1096,0,0,4731,426,42,0,0,519,0,39,31,7,0,0,67,0,121,201,0,0,0,23
"11579",0,742,0,2379,0,0,0,0,0,0,0,0,27,33,0,0,0,0,0,0,0,100,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11580",0,882,1609,2601,0,99,4582,0,0,0,0,0,19,36,0,0,0,0,0,0,0,63,0,0,0,2721,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,793,0,38,0,0,9,0,0,43,0,7,0,0,78,0,0,0,0,0,0,0
"11581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,0,0,54,6204,0,0,0,0,0,34,0,0,0,0,0,150,0,0,0,0,24
"11584",0,2244,0,0,0,14,0,277,0,0,0,0,191,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11585",0,2384,0,42,11935,899,8375,683,0,427,0,0,0,100,0,0,0,347,0,0,1350,472,425,0,0,3329,122,0,3761,2000,0,9708,804,5696,730,0,0,0,0,54,75,0,0,0,736,0,1296,410,1132,0,0,2769,90,0,450,0,11613,0,16,0,0,0,0,0,41,0,8,0,0,0,0,0,0,0,0,0,0
"11586",0,2822,2984,2057,12214,155,0,0,3461,422,0,0,0,111,0,0,0,477,0,0,1384,443,518,0,0,2101,90,0,1257,0,1409,8036,0,0,0,0,0,0,0,0,103,8,0,0,277,0,286,284,239,0,0,0,85,0,1412,0,0,5093,18,2507,0,0,0,0,392,133,0,0,0,0,0,530,431,0,0,541,117
"11587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2316,0,225,10509,846,0,342,15,0,0,6347,0,0,0,0,0,0,110,4255,179,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11589",32,1763,6116,0,12572,628,0,277,4048,524,0,5285,0,0,0,0,0,0,0,25,1215,85,367,0,0,0,0,75,6678,0,1695,8764,38,0,151,0,1008,0,10607,0,0,0,0,0,459,66,3489,129,0,0,0,0,0,32,1444,0,0,5519,28,2117,0,0,0,2917,0,0,0,0,0,0,23,35,0,0,0,0,0
"11591",0,257,0,0,0,8,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1242,235,0,0,19496,0,31,0,939,0,421,0,0,0,348,0,0,0,0,0,140,0,526,0,0,0,855,264,0,0,19088,0,132,0,288,0,0,0,0,0,40,0,31,0,0,45,0,0,0,0,0,66,0,0,0,0,33
"11594",0,1525,0,0,0,9,0,0,0,0,5553,0,318,150,0,0,0,0,0,0,0,563,69,0,0,2549,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11596",71,1887,0,0,12444,80,9557,0,0,717,0,5445,0,0,0,0,0,0,0,64,1119,159,91,0,0,0,0,72,3395,1444,470,9030,304,4381,302,0,1030,0,8575,0,0,0,0,0,0,63,4891,180,0,0,0,0,0,0,1091,0,0,7257,10,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0
"11597",0,1229,0,1511,9943,0,0,0,0,0,0,0,37,61,8,0,0,0,0,0,970,161,86,0,0,0,45,0,3264,0,3059,7612,296,0,80,0,0,0,0,0,195,0,0,0,0,0,898,643,360,0,0,6352,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11598",0,746,0,1143,12574,0,0,0,0,0,0,0,0,0,0,318,0,375,0,0,0,0,0,0,0,0,0,0,2447,0,2458,9522,120,5079,427,0,1397,0,0,0,99,0,733,0,351,0,1641,509,0,0,0,4375,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609,6483,617,0,824,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,475,0,0,0,40,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
"11602",0,1279,0,0,0,30,0,1094,0,0,0,0,20,113,0,0,0,0,0,0,713,226,0,0,24387,0,98,0,702,0,431,0,8,0,723,0,0,0,0,50,41,0,0,0,0,0,731,196,0,0,14930,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11605",0,683,0,0,4015,0,0,0,0,0,0,0,7,69,0,0,0,0,0,0,444,197,0,0,0,0,56,0,3072,1946,1923,9089,1075,0,455,0,1294,0,0,0,150,0,0,0,293,0,732,4524,106,0,0,4537,148,0,1557,0,0,2161,2028,3866,221,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"11608",0,1453,3422,61,0,124,0,258,0,727,0,0,19,33,0,0,0,0,0,0,0,51,0,0,0,127,24,0,791,0,2994,0,711,4673,329,0,1229,0,0,0,92,0,0,0,0,0,0,217,0,0,0,1163,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11612",0,2234,0,5492,11638,892,0,326,10009,0,0,0,28,45,8,0,0,655,0,0,752,170,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,72,6660,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11619",0,98,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,244,316,2651,30452,0,23,0,339,0,0,0,0,0,269,0,0,0,0,0,75,0,0,0,0,0,0,299,0,1848,30062,0,67,0,102,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,225,282,1781,10197,0,23
"11622",0,3735,0,0,11922,131,0,891,0,153,0,0,0,227,0,0,0,0,0,0,821,508,0,0,0,6124,237,0,1195,0,621,7309,0,0,0,0,0,0,0,46,50,0,167,0,337,0,0,142,0,0,0,0,36,0,583,0,0,1837,381,0,0,0,0,0,8,36,8,0,0,0,0,1184,0,0,0,0,30
"11626",0,1938,0,2776,0,63,3852,60,0,501,0,0,0,45,0,0,0,0,0,0,0,1219,172,0,0,2545,50,0,6162,2745,3440,4309,633,5361,170,0,591,0,0,0,174,0,0,0,277,0,542,336,0,0,0,4340,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11628",0,1076,0,1508,8470,0,0,0,0,0,0,0,0,88,0,719,0,0,0,0,0,251,300,0,0,0,75,0,2429,0,249,10339,126,5709,296,1699,0,0,0,0,144,0,0,0,0,0,1268,507,696,0,0,4927,140,0,2197,0,1223,3831,375,2484,0,0,319,0,0,0,65,0,0,522,0,0,0,0,0,0,0
"11630",0,254,0,0,9643,0,0,0,0,0,0,0,9,0,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,1991,0,916,10556,697,0,0,0,0,0,0,0,73,7,0,11067,218,0,4526,197,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498,0,727,0,1232,0,370,5457,1473,0,0,24,60,7,0,0,184,0,0,201,0,0,0,3067,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11632",0,4648,2269,3393,9647,223,0,0,5638,391,0,0,0,115,15,0,0,109,0,0,604,538,452,0,0,3035,109,0,3435,1545,3373,9319,740,1899,229,0,480,0,0,8,151,0,0,0,0,0,642,658,225,0,0,4531,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,2026,0,1345,0,124,5207,1754,0,0,14,53,0,0,0,0,0,0,274,105,0,0,3057,45,0,605,0,117,0,225,0,93,6119,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
"11636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,0,0,0,452,0,54,5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11637",0,1731,0,1978,12867,997,0,264,8716,334,0,0,0,217,8,527,0,373,0,0,1182,446,0,0,0,2714,205,0,1494,0,1392,9710,33,0,89,0,0,0,0,0,46,7,540,0,0,0,0,0,0,0,0,0,43,0,1293,0,0,8293,25,0,0,0,366,0,37,0,0,0,0,306,0,0,0,0,0,0,0
"11640",0,912,0,0,0,817,0,267,5832,0,0,0,0,118,0,0,0,95,0,0,0,342,0,0,0,3044,115,0,511,0,0,0,97,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,28,0,0,0,0,0,31,71,0,0,0,0,0,1338,0,0,0,0,62
"11641",0,2113,0,1396,12088,707,0,257,0,221,9643,0,30,74,0,0,0,0,0,0,1449,536,238,0,0,2740,92,0,1871,0,0,9372,0,0,0,0,0,0,0,0,107,0,0,0,488,0,144,867,0,0,0,0,88,0,750,0,130,8559,0,0,0,0,0,0,33,39,0,0,0,195,0,953,241,0,0,0,33
"11642",0,664,0,0,0,45,0,350,0,471,0,0,16,162,15,422,0,0,0,0,454,393,0,0,14447,0,155,0,851,0,977,0,0,0,0,0,469,0,0,0,123,0,511,0,57,0,498,458,391,0,19435,0,115,0,517,0,0,0,51,0,101,0,0,0,29,36,0,537,0,0,0,1321,0,0,5371,0,31
"11648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,0,1330,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,0,0,0,66,0,0,6450,1039,0,0,15,47,0,0,0,0,0,0,1203,74,0,0,1765,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11651",0,1129,0,0,8798,0,0,0,0,0,0,0,31,127,40,0,0,119,0,0,0,408,247,0,0,217,126,0,2479,0,130,9757,708,6390,0,0,1435,0,0,0,95,0,0,0,144,0,1511,774,151,0,0,5357,111,0,1013,2312,683,6993,47,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
"11652",0,1521,0,318,7885,0,0,0,0,0,0,0,0,104,0,0,0,114,0,0,834,245,0,0,0,691,101,0,3820,0,493,9691,799,0,0,9256,0,0,0,51,103,0,0,0,454,0,1045,415,147,0,0,4774,97,0,1263,0,0,4638,536,2229,0,0,0,0,0,41,0,0,0,0,0,77,0,0,0,1102,34
"11654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,0,0,19,0,0,0,1541,20,0,0,106,0,0,0,0,0,0,451,197,0,0,1859,108,0,1291,0,0,0,19,0,0,4778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11655",0,961,0,1219,11395,0,0,0,0,0,0,0,0,109,0,466,0,620,0,0,0,273,79,0,0,0,88,0,2348,0,0,10459,431,0,381,2735,0,0,0,0,206,0,0,0,0,0,635,958,804,0,0,5526,210,0,940,0,0,5756,501,0,307,0,0,0,34,45,0,0,0,0,0,145,139,0,0,0,25
"11656",0,3255,3429,0,12215,131,2491,486,3720,686,0,0,28,157,0,96,0,348,0,0,1211,284,0,0,0,2700,160,0,1718,0,301,9308,7,0,0,0,0,0,0,0,56,0,380,0,77,0,0,0,0,0,0,0,0,0,1248,0,852,5704,31,3213,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11658",0,741,0,207,0,0,0,366,0,483,0,0,0,83,0,508,0,0,0,0,352,306,0,0,19781,0,76,0,557,0,0,0,0,0,313,0,379,0,0,45,80,18,482,0,0,0,0,469,0,0,14809,0,74,0,541,0,1367,0,0,0,0,0,0,0,0,36,0,427,0,64,0,61,0,0,5110,0,29
"11659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754,0,3356,10447,931,0,474,7002,476,0,0,94,99,0,0,0,0,0,523,400,386,0,0,4031,113,0,879,2741,0,4840,522,0,275,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
"11660",0,2096,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,0,2348,0,0,0,0,0,0,0,0,169,33,0,87,0,62,0,0,130,65,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11662",33,4935,0,1768,10028,622,0,183,0,550,0,10002,0,0,0,0,0,367,0,24,802,101,276,0,0,0,0,74,2878,3528,0,10341,302,0,0,0,0,0,11206,0,0,0,0,0,458,68,5615,127,0,0,0,0,0,0,229,0,0,0,629,0,0,0,0,3785,0,0,0,0,0,0,0,0,0,0,0,0,0
"11663",0,1570,0,0,10532,41,0,0,0,0,0,0,366,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,3349,0,2783,9597,627,0,299,7294,572,0,0,50,84,0,0,0,266,0,0,480,268,0,0,3522,101,0,1348,2132,0,5542,494,0,0,0,0,0,35,35,0,0,0,0,0,65,0,0,0,1070,28
"11665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,314,0,320,6328,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"11666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,0,459,10136,1542,8599,623,0,0,0,0,0,103,0,0,0,536,0,614,574,124,0,0,4533,119,0,3685,0,1715,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11669",0,2305,0,1028,12820,65,0,247,6427,0,0,0,0,145,0,435,0,0,0,0,1555,607,574,0,0,5117,174,0,3258,2793,156,9180,1511,0,607,0,0,0,0,50,88,0,643,0,224,0,1191,398,267,0,0,4426,96,0,1595,0,1852,5484,31,1718,179,0,0,0,38,34,16,0,0,0,0,61,0,0,0,0,30
"11670",0,4113,0,8,12034,109,0,0,0,0,0,0,0,273,50,0,0,519,0,0,901,3972,0,0,0,4058,258,0,2692,2311,800,10065,964,0,662,0,0,0,0,0,95,0,0,0,0,0,869,451,95,0,0,3080,116,0,2060,0,132,5790,414,2662,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
"11671",0,2682,0,3546,11543,44,0,388,0,481,4464,0,18,157,0,0,0,153,0,0,936,464,74,0,0,5326,180,0,3505,0,2379,10299,976,7237,245,0,836,0,0,0,155,0,0,0,164,0,909,551,0,0,0,3186,145,0,1533,2155,0,5778,51,0,58,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0
"11672",0,2647,0,2905,12392,98,0,34,4706,0,0,0,0,183,0,397,0,90,0,0,1550,1676,179,0,0,5211,184,0,1629,0,391,9591,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11677",0,1433,0,2459,0,127,0,354,0,742,3606,0,0,39,0,0,0,87,0,0,0,113,0,0,0,2135,60,0,1694,0,2041,0,219,4784,445,0,1171,0,0,10,42,0,0,0,0,0,0,102,0,0,0,608,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540,0,0,10098,158,0,369,1187,884,0,0,0,118,0,0,0,238,0,973,459,113,0,0,6285,143,0,845,2670,0,5723,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11683",0,734,0,942,12063,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,1814,0,0,10091,35,0,0,0,0,0,0,0,34,15,0,0,218,0,1122,124,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11684",0,1369,0,943,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,1384,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11686",0,1685,0,0,9600,67,0,0,0,0,0,0,9,66,0,0,0,194,0,0,179,153,0,0,0,0,60,0,1191,0,530,9979,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,1063,2189,0,7113,64,0,0,0,0,0,429,35,0,0,0,415,0,1026,0,0,0,0,25
"11688",0,3078,0,2623,12444,69,0,227,0,0,0,0,0,143,0,0,0,0,0,0,963,512,298,0,0,6261,163,0,1011,0,271,10158,0,0,0,0,0,0,0,47,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11690",0,4016,0,0,12074,97,0,0,7035,0,0,0,196,75,0,0,0,561,0,0,719,370,0,0,0,7933,85,0,2566,0,2525,7904,472,4604,128,0,0,0,0,0,74,8,636,0,310,0,744,483,291,0,0,8418,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11691",0,1922,0,147,9432,9,0,0,0,0,0,0,293,100,15,199,0,0,0,0,133,134,0,0,0,0,108,0,3967,6127,1902,7089,525,2748,471,0,435,0,0,0,74,0,0,0,898,0,557,2107,0,0,0,3897,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498,0,3886,9519,1322,1563,770,3004,840,0,0,0,189,0,0,0,0,0,958,637,141,0,0,5469,169,0,550,0,0,2268,7,3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11693",0,1803,0,78,11496,26,0,0,0,0,0,0,28,0,20,0,0,92,0,0,0,0,0,0,0,0,0,0,968,0,0,8914,0,0,0,0,0,0,0,23,97,18,700,0,0,0,142,278,0,0,0,0,91,0,1345,0,1533,5466,269,0,151,0,0,0,26,0,16,0,0,0,0,0,0,0,0,0,0
"11697",0,1359,0,2498,0,111,0,175,0,405,7894,0,23,48,0,0,0,0,0,0,0,101,0,0,0,754,46,0,1078,0,0,0,63,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,540,4870,58,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,23
"11699",0,1072,0,583,12091,0,0,0,0,0,0,0,0,63,0,0,0,247,0,0,0,140,0,0,0,0,56,0,4220,5297,3147,7007,115,0,482,0,630,0,0,0,121,0,0,0,158,0,531,443,0,0,0,7602,117,0,169,0,3999,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11704",0,1320,0,1271,10649,0,0,0,0,0,0,0,0,40,7,0,0,0,0,0,486,150,88,0,0,0,30,0,1789,0,2765,7774,721,0,0,0,0,2448,0,0,85,0,0,0,281,0,506,1165,57,0,0,2851,106,0,884,2444,0,6054,582,0,68,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"11705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,55,82,0,494,0,0,0,367,291,215,0,13902,0,76,0,394,0,972,0,0,0,0,0,0,0,0,35,22,490,0,0,0,53,0,0,5150,0,30
