"","TOPLD1DAY1","AISLE1DAY1","PSADAY1","EXHIBITIONDAY1","MAINDAY1","POSTERDAY1","PSBDAY1","WC1DAY1","PSCDAY1","ROOM1DAY1","PSDDAY1","ROOM2DAY1","CIDAY1","BOTLD1DAY1","SERVEDAY1","ROOM3DAY1","ROOM4DAY1","WC2DAY1","CIENTRY4DAY1","TOPLD2DAY1","CANTEENDAY1","AISLE2DAY1","WC3DAY1","ROOM6DAY1","ROOM5DAY1","ENTERTAINDAY1","BOTLD2DAY1"
"13024",0,1869,0,204,9556,0,0,0,0,0,0,0,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"16182",0,617,0,70,0,0,0,435,0,521,0,0,0,103,0,0,0,0,0,0,809,218,0,0,24508,0,91
"12749",0,647,0,1708,3682,7,0,0,0,0,0,0,16,89,16,0,0,0,0,0,514,519,670,0,0,4245,76
"12998",0,784,0,1139,9632,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,165,179,0,0,0,26
"11231",0,4896,0,1588,3898,423,0,0,0,0,0,0,0,46,7,0,0,170,0,0,948,109,0,0,0,0,35
"15965",0,1111,0,540,10179,0,0,0,0,0,0,0,0,32,0,519,0,0,0,0,0,145,0,0,0,0,25
"11658",0,741,0,207,0,0,0,366,0,483,0,0,0,83,0,508,0,0,0,0,352,306,0,0,19781,0,76
"13386",0,1120,0,444,9995,0,0,0,0,0,0,0,0,33,0,76,0,106,0,0,0,130,0,0,0,0,24
"14196",0,2483,0,112,10438,569,0,0,0,0,3447,0,0,138,0,701,0,0,0,0,4709,959,0,0,0,5216,163
"17595",0,824,0,286,10114,0,0,0,0,0,0,0,15,126,7,0,0,0,0,0,173,340,61,0,0,689,106
"18357",0,1646,0,0,9836,29,0,265,0,0,0,0,15,0,0,303,0,0,0,0,0,0,0,0,0,0,0
"14104",0,1352,0,0,9991,325,0,430,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19409",0,830,0,3398,6964,0,0,0,0,0,0,0,14,53,0,463,0,61,0,0,434,118,0,0,0,0,40
"16548",0,899,0,526,10419,0,0,0,0,0,0,0,0,80,0,653,0,0,0,0,0,0,0,0,0,0,0
"19727",0,1516,0,487,10325,738,0,377,0,513,8053,0,17,89,0,0,0,0,0,0,0,549,125,0,0,5400,106
"16584",0,3016,0,0,9104,423,0,186,0,0,8273,0,419,96,8,0,0,0,0,0,775,578,1086,0,0,6182,94
"18948",0,1616,0,174,9832,0,0,106,0,0,0,0,0,102,0,96,0,0,0,0,366,260,0,0,0,87,131
"19986",0,693,0,0,0,16,0,320,0,0,0,0,16,83,0,0,0,0,0,0,950,301,280,0,19059,0,77
"17925",0,1971,0,0,9540,10,0,0,0,0,0,0,17,123,0,0,0,186,0,0,104,303,0,0,0,0,94
"10041",0,444,0,0,0,0,0,334,0,494,0,0,0,38,7,0,0,0,0,0,827,194,264,0,24728,0,35
"10683",0,1527,0,51,10122,75,0,0,0,0,0,0,17,63,0,0,0,320,0,0,0,138,0,0,0,0,56
"12186",0,768,0,202,9356,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,360,0,0,0,1012,108
"12604",0,925,0,1301,9356,0,0,0,0,0,0,0,0,51,0,0,0,200,0,0,234,113,0,0,0,0,40
"15049",0,888,0,473,10284,0,0,0,0,0,0,0,14,0,86,459,0,353,0,0,0,0,0,0,0,0,0
"15223",0,639,0,0,0,0,0,184,0,432,0,0,13,133,0,0,0,98,0,0,1173,255,0,0,19419,0,119
"10256",0,697,0,1088,10510,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,124,0,0,0,0,57
"13603",0,726,0,85,10119,0,0,0,0,0,0,0,17,0,0,741,0,67,0,0,0,0,0,0,0,0,0
"13642",0,287,0,0,0,0,0,0,0,532,0,0,14,75,0,0,0,0,0,0,1448,383,324,0,18801,0,71
"15429",0,1675,0,0,9496,47,0,0,0,0,0,0,0,87,8,0,0,0,0,0,0,324,0,0,0,0,79
"19442",0,956,0,0,9871,8,0,0,0,0,0,0,15,45,16,0,0,0,0,0,0,250,171,0,0,521,48
"10528",0,2079,0,3868,10228,635,0,439,0,532,0,0,15,82,9,0,0,252,0,0,829,451,397,0,0,5036,86
"10571",0,359,0,0,0,0,0,416,0,380,0,0,15,38,0,0,0,0,0,0,546,191,0,0,20657,0,35
"17533",0,1983,0,0,10362,15,0,0,0,0,0,0,15,64,0,0,0,0,0,0,0,86,0,0,0,0,71
"12374",0,368,0,0,0,0,0,317,0,439,0,0,0,48,0,0,0,0,0,0,598,247,79,0,25082,0,47
"16344",0,2075,0,2946,10741,20,0,344,0,0,4824,0,0,172,0,0,0,369,0,0,682,416,0,0,0,5904,198
"19988",0,407,0,0,0,0,0,0,0,552,0,0,13,107,0,0,0,0,0,0,932,347,450,0,24613,0,114
"15745",0,2799,0,2621,7742,314,0,0,0,194,8235,0,13,217,42,0,0,377,0,0,1306,2863,231,0,0,2232,210
"13516",0,909,0,723,9645,7,0,173,0,0,0,0,0,0,8,341,0,0,0,0,0,0,0,0,0,0,0
"11642",0,664,0,0,0,45,0,350,0,471,0,0,16,162,15,422,0,0,0,0,454,393,0,0,14447,0,155
"14256",0,690,0,0,0,0,0,0,0,475,0,0,15,102,7,0,0,926,0,0,875,254,0,0,8374,0,82
"11938",0,1703,0,0,9648,62,0,0,0,0,0,0,0,32,0,458,0,135,0,0,0,0,0,0,0,0,0
"13533",0,458,0,0,0,0,0,225,0,0,0,0,17,106,0,0,0,0,0,0,1348,270,0,0,18993,0,100
"13440",0,1046,0,0,10000,33,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,748,0,0,0,0,37
"17251",0,805,0,0,0,0,0,389,0,0,0,0,0,103,0,0,0,0,0,0,1102,249,0,0,23802,0,97
"14249",0,1810,0,0,9720,180,0,41,0,0,0,0,0,107,0,0,0,0,0,0,0,165,0,0,0,0,91
"17603",0,1132,0,0,9521,0,0,0,0,0,0,0,0,33,0,350,0,361,0,0,0,174,0,0,0,0,47
"19345",0,341,0,0,4343,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0
"14188",0,1589,0,154,9633,730,0,142,0,0,7621,0,0,195,9,587,0,0,0,0,737,680,279,0,0,6901,199
"17501",0,1871,0,256,9854,590,0,169,0,0,2705,0,0,139,0,0,0,0,0,0,788,2663,341,0,0,3810,140
"11974",0,270,0,0,2000,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12228",0,3393,0,1342,9571,39,0,57,0,0,6638,0,0,32,8,486,0,815,0,0,1207,144,0,0,0,5309,30
"13387",0,791,0,658,9716,0,0,0,0,0,0,0,0,35,0,393,0,353,0,0,271,153,0,0,0,0,72
"11804",0,355,0,0,0,0,0,485,0,514,0,0,0,37,0,0,0,0,0,0,729,200,0,0,24450,0,31
"13562",0,1987,0,0,9438,70,0,0,0,0,0,0,17,62,0,0,0,269,0,0,229,135,0,0,0,0,45
"19054",0,285,0,0,0,0,0,72,0,469,0,0,16,44,0,0,0,0,0,0,753,186,488,0,9401,0,28
"19559",0,623,0,0,10155,0,0,0,0,0,0,0,0,42,15,0,0,0,0,0,0,220,82,0,0,565,41
"13292",0,273,0,0,0,0,0,443,0,370,0,0,0,39,0,0,0,0,0,0,601,189,0,0,20326,0,31
"17052",0,2855,0,190,9437,155,0,207,0,289,7983,0,0,169,0,0,0,0,0,0,972,628,189,0,0,6017,161
"18007",0,705,0,285,9904,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0
"16790",0,483,0,0,0,9,0,109,0,454,0,0,17,121,0,0,0,0,0,0,5887,390,198,0,19331,217,100
"17668",0,1030,0,279,10582,209,0,484,0,751,9995,0,0,32,0,102,0,803,0,0,946,336,316,0,0,3317,40
"15564",0,1569,0,0,9247,16,0,0,0,0,0,0,0,37,0,87,0,400,0,0,268,128,0,0,0,0,48
"11652",0,1521,0,318,7885,0,0,0,0,0,0,0,0,104,0,0,0,114,0,0,834,245,0,0,0,691,101
"14539",0,2572,0,0,10491,632,0,40,5622,186,0,0,8,135,0,0,0,93,0,0,1096,965,188,0,0,4742,155
"19237",0,753,0,1481,8208,0,0,0,0,0,0,0,11,45,0,0,0,92,0,0,645,179,0,0,0,0,34
"12257",0,943,0,1299,9331,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19026",0,255,0,0,0,8,0,0,0,414,0,0,23,39,0,0,0,0,0,0,764,248,355,0,19815,0,32
"18701",0,550,0,1086,10584,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12823",0,1935,0,9325,9601,797,0,0,0,361,1588,0,0,86,0,0,0,0,0,0,1050,499,665,0,0,3358,76
"16586",0,1387,0,1054,8545,0,0,0,0,0,0,0,10,37,0,0,0,47,0,0,551,174,91,0,0,0,51
"17718",0,878,0,0,10014,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,267,184,0,0,542,51
"10204",0,2741,0,323,9794,23,0,119,0,462,6831,0,0,164,0,679,0,0,0,0,853,398,0,0,0,5951,169
"18899",0,527,0,0,0,8,0,360,0,521,0,0,0,103,0,0,0,0,0,0,0,392,603,0,24385,0,115
"13039",0,1201,0,392,9488,0,0,0,0,0,0,0,0,71,0,0,0,214,0,0,113,135,0,0,0,0,75
"16119",0,1660,0,0,9159,0,0,0,0,0,0,0,11,58,0,0,0,224,0,0,710,115,0,0,0,0,39
"10090",0,761,0,0,0,0,0,330,0,555,0,0,16,181,14,0,0,0,0,0,925,345,0,0,24006,0,182
"12650",0,355,0,0,0,0,0,0,0,0,0,0,11,82,0,0,0,0,0,0,836,247,0,0,27426,0,71
"19190",0,1288,0,0,8950,37,0,0,0,0,0,0,16,97,7,0,0,0,0,0,400,1144,0,0,0,0,90
"10037",0,207,0,0,0,0,0,0,0,439,0,0,16,77,0,0,0,0,0,0,830,314,254,0,9760,0,67
"12493",0,2548,0,2967,9731,47,0,0,0,0,2391,0,0,72,14,0,0,424,0,0,4424,1724,0,0,0,4791,76
"16911",0,907,0,385,9481,0,0,0,0,0,0,0,0,49,0,0,0,178,0,0,101,126,0,0,0,0,41
"17011",0,3525,0,727,8929,400,0,127,0,0,5504,0,0,206,133,511,0,256,0,0,609,541,0,0,0,7254,212
"18974",0,662,0,1339,9379,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,539,131,0,0,0,0,67
"10298",0,901,0,693,9161,0,0,0,0,0,0,0,8,43,0,459,0,81,0,0,536,144,0,0,0,0,60
"12586",0,358,0,0,0,0,0,708,0,433,0,0,0,37,0,0,0,0,0,0,587,204,0,0,24315,0,33
"13367",0,273,0,0,0,0,0,375,0,374,0,0,0,38,0,0,0,0,0,0,462,190,80,0,20330,0,30
"17826",0,2101,0,1607,9767,117,0,0,5503,426,2850,0,11,122,0,0,0,345,0,0,510,529,93,0,0,5464,102
"11591",0,257,0,0,0,8,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1242,235,0,0,19496,0,31
"11743",0,745,0,1356,8184,0,0,0,0,0,0,0,0,47,0,0,0,191,0,0,840,148,96,0,0,0,34
"16442",0,2298,0,9423,9598,23,0,132,0,437,2362,0,0,149,8,0,0,0,0,0,996,541,106,0,0,2820,145
"11630",0,254,0,0,9643,0,0,0,0,0,0,0,9,0,0,0,1182,0,0,0,0,0,0,0,0,0,0
"16500",0,1156,0,0,9727,0,0,0,0,0,0,0,0,34,8,533,0,224,0,0,263,158,0,0,0,0,66
"18181",0,84,0,0,0,0,0,0,0,0,0,0,10,33,0,0,0,0,0,0,715,191,0,0,18855,0,23
"18281",0,1860,0,0,10287,881,0,0,0,0,9022,0,0,231,31,0,0,0,0,0,1181,965,539,0,0,3410,247
"11033",0,1422,0,0,9242,763,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,95,0,0,0,93,51
"13947",0,1436,0,0,9789,0,0,118,0,0,0,0,0,33,0,0,0,0,0,0,0,154,87,0,0,0,25
"14632",0,1472,0,297,8339,9,0,72,0,0,0,0,0,32,0,475,0,0,0,0,0,119,237,0,0,0,23
"15604",0,2804,0,2604,9941,520,0,329,0,226,6932,0,7,200,0,0,0,180,0,0,540,401,0,0,0,4459,185
"17863",0,471,0,0,0,0,0,0,0,0,0,0,0,42,7,0,0,434,0,0,1056,269,362,0,23703,109,39
"15587",0,1295,0,13180,8983,0,0,0,0,0,0,0,0,33,32,0,0,724,0,0,288,309,446,0,0,4407,41
"16601",0,728,0,1255,8719,444,0,0,0,0,0,0,9,61,0,0,0,198,0,0,504,170,0,0,0,0,58
"16885",0,1063,0,1346,8169,459,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,106,0,0,0,0,34
"18275",0,1400,0,0,8533,39,0,0,0,0,0,0,0,48,15,675,0,0,0,0,0,111,0,0,0,272,47
"18956",0,1271,0,172,9302,0,0,0,0,0,0,0,0,0,0,729,0,53,0,0,0,0,0,0,0,0,0
"11782",0,399,0,0,0,0,0,713,0,475,0,0,9,42,0,0,0,0,0,0,687,206,589,0,24054,0,39
"12340",0,979,0,0,0,0,0,0,0,564,0,0,0,190,8,0,0,0,0,0,790,432,0,0,13171,0,191
"15500",0,1359,0,0,9303,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,143,0,0,0,0,40
"18930",0,897,0,622,9602,0,0,0,0,0,0,0,8,34,0,0,0,259,0,0,351,139,0,0,0,0,69
"10003",0,800,0,979,9489,0,0,0,0,0,0,0,8,32,0,0,0,153,0,0,0,135,147,0,0,0,24
"10777",0,472,0,0,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13504",0,1717,0,99,9540,42,0,0,0,0,0,0,0,61,14,0,0,0,0,0,489,114,0,0,0,0,60
"17816",0,4788,0,0,3926,1105,0,71,0,0,0,0,9,65,0,0,0,0,0,0,1112,187,0,0,0,0,52
"14712",0,2038,0,158,7713,220,0,0,0,0,0,0,0,62,8,0,0,0,0,0,487,157,0,0,0,0,42
"17759",0,3560,0,292,8074,99,0,273,0,180,2803,0,0,73,7,0,0,232,0,0,7543,234,0,0,0,0,64
"14740",0,480,0,2328,3500,0,0,0,0,0,0,0,9,76,0,0,0,0,0,0,1487,321,0,0,0,2840,89
"12432",0,1467,0,2946,3520,826,0,0,0,0,0,0,9,35,0,0,0,313,0,0,734,164,182,0,0,0,26
"16717",0,3284,0,2299,2618,7,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,158,0,0,0,444,23
"16829",0,1167,0,0,8113,0,0,0,0,0,0,0,9,87,0,0,0,0,0,0,0,421,87,0,0,661,94
"17066",0,1112,0,645,7481,10,0,247,0,0,0,0,0,64,7,0,0,0,0,0,0,115,0,0,0,0,47
"17057",0,2214,0,2334,5779,0,0,0,0,0,0,0,0,58,0,0,0,127,0,0,179,152,0,0,0,0,44
"11023",0,659,0,1414,7011,0,0,0,0,0,0,0,9,44,0,0,0,312,0,0,497,84,0,0,0,0,27
"15439",0,1296,0,472,7181,620,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,278,0,0,0,0,76
"18392",0,812,0,1470,6199,741,0,0,0,0,0,0,9,47,0,0,0,0,0,0,561,122,0,0,0,0,38
"10932",0,2576,0,0,4248,307,0,0,0,0,4959,0,9,62,8,0,7905,348,0,0,980,107,0,0,0,0,39
"18037",0,1709,0,611,6861,7,0,0,0,0,0,0,9,66,0,385,0,0,0,0,472,171,230,0,0,0,37
"19966",0,948,0,1062,6399,500,0,0,0,0,0,0,0,48,8,0,0,190,0,0,822,115,0,0,0,0,38
"11044",0,2353,0,1208,6983,73,0,341,0,166,0,0,0,143,0,0,0,70,0,0,1036,572,403,0,0,3746,151
"11752",0,2493,0,0,7382,7,0,0,0,0,0,0,9,62,0,0,0,0,0,0,284,127,0,0,0,0,44
"12332",0,692,0,1933,5297,9,0,233,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"14075",0,857,0,0,7682,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,347,1144,196,0,0,0,136
"13797",0,2139,0,2106,5272,374,0,660,0,187,9874,0,0,47,0,0,0,531,0,0,666,1887,104,0,0,4209,34
"19961",0,1046,0,1279,5745,0,0,0,0,0,0,0,10,78,0,0,0,0,0,0,394,323,150,0,0,0,71
"15135",0,916,0,0,6859,1757,0,0,0,0,0,0,10,34,0,0,0,79,0,0,853,146,0,0,0,0,58
"15928",0,2616,0,2997,6185,175,0,0,0,0,2187,0,10,195,0,0,0,0,0,0,0,679,586,0,0,5618,205
"19553",0,1432,0,745,6395,488,0,0,0,0,0,0,9,71,7,0,0,0,0,0,1006,115,0,0,0,0,54
"12785",0,1722,0,146,6754,912,0,91,0,0,0,0,9,56,0,0,0,0,0,0,282,116,0,0,0,0,41
"19482",0,854,0,0,6216,646,0,94,0,0,0,0,10,152,0,0,0,0,0,0,705,330,57,0,0,1133,98
"15087",0,1431,0,1038,0,1511,0,0,0,0,0,0,127,31,0,0,0,119,0,0,0,108,60,0,0,0,21
"17419",0,1451,0,906,6205,0,0,0,0,0,0,0,8,48,0,396,0,0,0,0,585,150,165,0,0,0,37
"11308",0,1730,0,4441,6930,1137,0,252,0,1231,0,0,0,259,28,0,0,71,0,0,891,3641,0,0,0,6486,282
"12937",0,963,0,1174,7255,0,0,0,0,0,0,0,11,52,0,0,0,0,0,0,0,0,0,0,0,0,21
"18626",0,1297,0,0,5001,2052,0,0,0,0,0,0,10,36,22,0,0,433,0,0,458,97,0,0,0,0,27
"18831",0,1915,0,1604,0,195,0,258,0,0,0,0,114,33,0,0,0,0,0,0,0,1254,0,0,0,0,24
"11786",0,2560,0,940,0,0,0,0,0,0,0,0,92,81,22,0,0,153,0,0,0,953,0,0,0,0,65
"14413",0,1174,0,2270,0,0,0,0,0,0,0,0,95,0,0,78,0,77,0,0,0,0,0,0,0,0,0
"15967",0,1057,0,979,6842,160,0,0,0,0,0,0,0,47,0,0,0,0,0,0,452,155,0,0,0,0,35
"19941",0,542,0,1493,5391,406,0,0,0,0,0,0,12,0,0,0,0,177,0,0,0,0,0,0,0,0,0
"16392",0,1655,0,0,6868,304,0,290,0,0,0,0,11,125,0,0,0,0,0,0,554,237,0,0,0,144,122
"16862",0,978,0,1500,7053,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11120",0,3061,0,1328,0,14,0,57,0,0,0,0,147,0,0,74,0,0,0,0,0,0,0,0,0,0,0
"18298",0,1694,0,1263,0,14,0,0,0,0,0,0,62,111,53,0,0,0,0,0,0,1755,113,0,0,0,103
"19405",0,2202,0,2499,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14501",0,875,0,1159,6428,15,0,0,0,0,0,0,13,47,0,0,0,55,0,0,0,168,48,0,0,0,36
"16081",0,2830,0,770,0,648,0,59,0,0,0,0,141,0,0,0,0,160,0,0,0,0,0,0,0,0,0
"15438",0,4930,0,1845,2157,74,0,292,0,0,0,0,0,35,0,0,0,0,0,0,609,104,0,0,0,0,28
"14416",0,727,0,3559,0,98,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15519",0,1114,0,0,7046,0,0,0,0,0,0,0,13,44,0,0,0,0,0,0,0,197,57,0,0,849,47
"14197",0,1332,0,70,6714,471,0,0,0,0,0,0,0,47,0,0,0,0,0,0,481,115,0,0,0,0,37
"16900",0,2067,0,1874,0,18,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18326",0,1556,0,13157,3509,1382,0,75,0,371,1349,0,0,32,0,0,0,0,0,0,0,118,0,0,0,5228,24
"18045",0,1833,0,886,0,1462,0,0,0,0,0,0,71,47,0,0,0,0,0,0,0,275,0,0,0,0,23
"11526",0,630,0,1436,6403,32,0,0,0,0,0,0,0,49,139,0,0,0,0,0,477,156,92,0,0,0,37
"17616",0,1379,0,530,6147,116,0,230,0,0,0,0,14,40,0,0,0,78,0,0,481,149,89,0,0,0,29
"11760",0,767,0,1750,5190,0,0,0,0,0,0,0,0,0,7,0,0,220,0,0,0,0,0,0,0,0,0
"13615",0,2743,0,6512,6463,979,0,378,0,970,2569,0,14,224,0,0,0,0,0,0,683,773,273,0,0,4274,216
"12362",0,2702,0,1871,0,7,0,137,0,0,0,0,77,0,0,0,0,219,0,0,0,0,0,0,0,0,0
"11570",0,1228,0,0,6689,622,0,0,0,0,0,0,0,105,7,0,0,0,0,0,548,296,0,0,0,0,88
"18707",0,3098,0,2978,2446,34,0,159,0,0,0,0,15,61,0,0,0,0,0,0,703,170,0,0,0,0,41
"15182",0,947,0,0,6662,0,0,0,0,0,0,0,0,119,8,0,0,0,0,0,601,987,0,0,0,0,102
"10146",0,2740,0,2625,0,2118,0,214,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13862",0,1103,0,3086,0,7,0,120,0,0,0,0,104,35,7,0,0,159,0,0,0,155,0,0,0,0,28
"15477",0,909,0,2107,1724,293,0,468,0,0,0,0,0,32,0,0,0,0,0,0,0,49,0,0,0,2215,23
"17782",0,1389,0,3020,0,0,0,0,0,0,0,0,100,0,26,0,0,291,0,0,0,0,0,0,0,0,0
"11301",0,1356,0,1233,0,14,0,312,0,0,0,0,104,36,0,0,0,0,0,0,0,1510,0,0,0,0,26
"13152",0,535,0,2276,3717,0,0,0,0,0,0,0,0,88,0,0,0,242,0,0,415,2013,0,0,0,0,78
"10087",0,990,0,1374,0,1443,0,227,0,0,0,0,53,0,8,0,0,56,0,0,0,0,0,0,0,0,0
"15821",0,2079,0,1080,6486,719,0,232,0,703,2781,0,0,156,0,0,0,0,0,0,667,621,265,0,0,4801,153
"17089",0,1465,0,0,7403,45,0,0,0,0,0,0,14,35,0,0,0,0,0,0,588,129,0,0,0,0,62
"19525",0,1913,0,0,7367,13,0,330,0,0,5822,0,16,205,9,0,0,542,0,0,838,565,0,0,0,7741,207
"12827",0,2734,0,1691,0,7,0,0,0,0,0,0,78,0,95,0,0,35,0,0,0,0,0,0,0,0,0
"17314",0,562,0,1374,7032,0,0,0,0,0,0,0,14,68,0,0,0,0,0,0,553,142,0,0,0,0,54
"12016",0,1308,0,2208,3933,575,0,0,0,0,0,0,0,36,0,0,0,105,0,0,671,142,0,0,0,0,27
"15156",0,2375,0,2558,5821,1619,0,76,0,653,4461,0,0,141,7,0,0,242,0,0,480,499,230,0,0,7445,134
"16077",0,1181,0,6669,3701,1215,5456,451,0,693,0,0,0,87,7,0,0,47,0,0,1405,1860,0,0,0,3902,90
"17304",0,735,0,1002,7056,0,0,0,0,0,0,0,0,70,0,0,0,218,0,0,506,113,0,0,0,0,56
"13766",0,1291,0,1032,0,14,0,0,0,0,0,0,40,90,9,0,0,0,0,0,0,1640,0,0,0,0,68
"18451",0,1386,0,2969,0,0,0,105,0,0,0,0,192,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"13943",0,577,0,921,6518,0,0,0,0,0,0,0,0,107,17,0,0,0,0,0,1106,253,0,0,0,0,88
"12752",0,1209,0,341,4726,815,0,222,0,0,0,0,0,0,6,0,0,173,0,0,0,0,0,0,0,0,0
"16960",0,1271,0,883,6465,1941,0,490,7951,467,0,0,0,87,14,0,0,212,0,0,811,299,268,0,0,5145,85
"10049",0,698,0,1005,6992,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,314,129,0,0,0,0,40
"18287",0,523,0,1035,6415,0,0,0,0,0,0,0,0,41,8,0,0,0,0,0,605,109,0,0,0,0,35
"15890",0,2673,0,1022,0,0,0,0,0,0,0,0,81,39,0,0,0,0,0,0,0,119,0,0,0,0,23
"11098",0,1049,0,0,6839,120,0,0,0,0,0,0,0,49,7,632,0,162,0,0,0,116,0,0,0,0,39
"12508",0,902,0,3089,0,0,0,0,0,0,0,0,83,0,88,0,0,0,0,0,0,0,0,0,0,0,0
"14356",0,580,0,1019,7237,0,0,0,0,0,0,0,12,53,7,0,0,0,0,0,138,148,0,0,0,0,44
"18079",0,687,0,1560,5728,0,0,0,0,0,0,0,0,49,8,0,0,281,0,0,761,122,0,0,0,0,37
"10817",0,610,0,1186,6613,0,0,0,0,0,0,0,12,34,0,0,0,0,0,0,704,119,0,0,0,0,58
"18158",0,699,0,1515,5554,0,0,0,0,0,0,0,12,58,8,0,0,0,0,0,1108,128,0,0,0,0,39
"11894",0,870,0,679,7025,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,396,123,0,0,0,0,59
"15461",0,2353,0,1241,6979,50,0,0,0,584,5816,0,0,106,0,109,0,0,0,0,1223,475,598,0,0,6398,113
"16493",0,829,0,1084,6409,0,0,0,0,0,0,0,0,57,14,0,0,79,0,0,452,114,0,0,0,0,41
"15884",0,1820,0,2399,0,45,0,0,0,0,0,0,157,0,7,0,0,22,0,0,0,0,0,0,0,0,0
"11074",0,690,0,1601,0,310,0,0,0,0,0,0,112,36,0,0,0,53,0,0,0,1483,0,0,0,0,28
"11018",0,794,0,453,6488,535,0,0,0,0,0,0,13,67,7,0,0,0,0,0,519,124,0,0,0,0,40
"19151",0,2400,0,1144,0,60,0,378,0,0,0,0,23,0,74,0,0,0,0,0,0,0,0,0,0,0,0
"19288",0,580,0,2176,5133,0,0,0,0,0,0,0,11,35,9,0,0,343,0,0,405,106,0,0,0,0,31
"16750",0,624,0,958,6509,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,379,121,0,0,0,0,38
"16470",0,1697,0,0,5668,626,0,0,0,0,0,0,9,72,0,0,0,0,0,0,888,101,0,0,0,0,44
"14352",0,1547,0,0,6137,0,0,0,0,0,0,0,0,110,0,0,0,203,0,0,246,249,0,0,0,164,106
"17994",0,1737,0,3030,4345,1269,0,342,0,246,7785,0,8,136,0,0,0,474,0,0,745,432,43,0,0,5724,129
"13223",0,1817,0,0,5998,130,0,0,0,0,0,0,9,50,0,0,0,56,0,0,370,166,0,0,0,0,41
"10151",0,1264,0,0,6973,169,0,63,0,0,0,0,9,51,0,0,0,0,0,0,22,164,0,0,0,0,42
"14734",0,2093,0,1668,0,7,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14543",0,698,0,1256,6843,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,447,135,0,0,0,0,39
"12036",0,1046,0,1076,5335,7,0,187,0,0,0,0,0,35,7,57,0,0,0,0,520,104,0,0,0,0,27
"16929",0,807,0,2316,0,14,0,40,0,0,0,0,123,0,0,84,0,0,0,0,0,0,0,0,0,0,0
"17033",0,738,0,1973,0,31,0,96,0,0,0,0,133,85,0,0,0,0,0,0,0,283,215,0,0,0,86
"17520",0,575,0,2197,0,638,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11684",0,1369,0,943,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,1384,0,0,0,0,26
"13293",0,461,0,2368,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,316,0,0,0,0,66
"12981",0,365,0,2428,0,388,0,0,0,0,0,0,10,32,0,0,0,0,0,0,0,142,0,0,0,0,23
"17061",0,1316,0,2020,0,25,0,0,0,0,0,0,19,0,70,0,0,0,0,0,0,0,0,0,0,0,0
"18437",0,2065,0,733,0,117,0,0,0,0,0,0,0,0,0,216,0,130,0,0,0,0,0,0,0,0,0
"19906",0,444,0,1378,0,8,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11584",0,2244,0,0,0,14,0,277,0,0,0,0,191,0,0,55,0,0,0,0,0,0,0,0,0,0,0
"12613",0,665,0,2999,0,23,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
